股票代码_Stkcd,日收益率_Dret,滞后一期收益,市盈率_PE,市净率_PB,市销率_PS,每股收益(摊薄)(元/股)_EPS,净资产收益率(摊薄)_ROE,每股营业利润(元/股)_OpPrfPS,每股净资产(元/股)_NAPS,每股营业收入_IncomePS
000672,0.0155,-0.0059,7.02,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0059,-0.0024,7.07,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0024,0.0036,5.47,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0036,-0.0164,5.45,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0164,-0.0093,5.54,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0093,0.0201,5.6,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0201,0.0071,5.49,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0071,-0.0164,5.45,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0164,-0.0047,5.54,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0047,-0.0115,5.56,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0115,-0.0046,5.63,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0046,0.0046,5.65,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0046,-0.0247,5.63,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0247,0.0171,5.77,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0171,0.0046,5.67,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0046,-0.008,5.65,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.008,-0.0179,5.69,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0179,0.0056,5.8,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0056,-0.0111,5.76,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0111,-0.0153,5.83,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0153,-0.0011,5.92,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0011,0.0167,5.93,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0167,0.0033,5.83,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0033,-0.0218,5.81,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0218,0.0011,5.94,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0011,0.0212,5.93,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0212,0.0056,5.81,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0056,-0.0284,5.78,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0284,-0.0065,5.95,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0065,-0.0022,5.99,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0022,-0.0375,6,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0375,0.0322,6.23,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0322,-0.0085,6.04,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0085,0.0075,6.09,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0075,-0.0053,6.04,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0053,0.0043,6.08,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0043,0.013,6.05,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.013,-0.0107,5.97,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0107,-0.0148,6.04,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0148,0,6.13,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0,-0.0032,6.13,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0032,0.0096,6.15,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0096,0.0274,6.09,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0274,-0.0108,5.93,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0108,0.0324,5.99,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0324,0.0113,5.8,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0113,-0.0123,5.74,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,-0.0123,0.0205,5.81,2.3,1.54,1.13,29.8252,1.53,3.78,4.46
000672,0.0205,-0.0168,5.69,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,-0.0168,-0.0022,5.79,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,-0.0022,-0.0303,5.8,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,-0.0303,0.0477,5.99,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,0.0477,0.0268,5.71,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,0.0268,-0.0435,5.56,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,-0.0435,0.0113,5.82,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,0.0113,-0.0089,5.75,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,-0.0089,-0.0078,5.8,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,-0.0078,0.032,5.85,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,0.032,0.0116,5.67,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,0.0116,0.0261,5.6,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,0.0261,0.0036,5.46,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,0.0036,-0.0356,5.44,2.3,1.54,0.63,19.0802,0.85,3.28,2.56
000672,-0.0356,0.014,6.81,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,0.014,-0.0115,6.72,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0115,0.0023,6.79,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,0.0023,-0.0148,6.78,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0148,0.0162,6.88,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,0.0162,0.0012,6.77,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,0.0012,-0.0023,6.76,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0023,0.0613,6.78,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,0.0613,-0.0204,6.39,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0204,-0.0072,6.52,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0072,0.0072,6.57,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,0.0072,0.0036,6.52,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,0.0036,-0.0349,6.5,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0349,-0.0337,6.73,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0337,0.0137,6.97,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,0.0137,-0.0113,6.87,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0113,-0.0242,6.95,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0242,0.0111,7.12,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,0.0111,-0.0099,7.04,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0099,-0.0022,7.11,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0022,-0.039,7.13,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.039,-0.0063,7.42,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0063,-0.0124,7.47,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0124,0.0244,7.56,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,0.0244,-0.0146,7.38,2.74,1.6,0.63,19.0802,0.85,3.28,2.56
000672,-0.0146,0.0235,7.49,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0235,-0.023,7.32,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.023,0.0127,7.49,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0127,0.0096,7.4,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0096,-0.0301,7.33,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0301,-0.0369,7.55,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0369,-0.0402,7.84,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0402,0.0195,8.17,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0195,0,8.02,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0,0.002,8.02,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.002,-0.0029,8,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0029,0.0189,8.02,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0189,0.0457,7.87,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0457,0.0063,7.53,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0063,-0.0535,7.48,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0535,0.0677,7.91,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0677,-0.0376,7.4,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0376,-0.001,7.69,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.001,0.0051,7.7,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0051,0.0072,7.66,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0072,-0.0112,7.61,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0112,0.0082,7.69,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0082,0.0609,7.63,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0609,0.0443,7.19,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0443,0.0057,6.89,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0057,0.0057,6.85,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0057,-0.0169,6.81,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0169,0.0011,6.93,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0011,-0.0045,6.92,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0045,0.0207,6.95,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0207,0.0187,6.81,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0187,-0.0295,6.68,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0295,0.0233,6.89,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0233,0.0424,6.73,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0424,0.0098,6.46,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,0.0098,-0.0444,6.39,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0444,-0.0116,6.69,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0116,-0.0057,6.77,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0057,-0.0344,6.81,2.74,1.6,0.2,6.8995,0.27,2.96,1.02
000672,-0.0344,0.0262,8.42,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0262,-0.019,8.21,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.019,-0.0314,8.37,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0314,-0.0385,8.64,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0385,-0.0273,8.98,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0273,0.027,9.24,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.027,0.0289,8.99,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0289,0.0541,8.74,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0541,-0.0977,8.29,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0977,0.0051,9.19,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0051,0.0166,9.14,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0166,-0.0234,8.99,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0234,0.0282,9.21,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0282,0.0504,8.96,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0504,-0.0141,8.53,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0141,-0.0118,8.65,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0118,0.0252,8.75,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0252,0.0022,8.54,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0022,0.0066,8.52,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0066,0.0475,8.46,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0475,0.0141,8.08,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0141,-0.0565,7.97,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0565,-0.0246,8.44,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0246,-0.0168,8.75,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0168,-0.0186,8.9,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0186,0.0115,9.07,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0115,-0.0224,8.97,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0224,-0.0071,9.17,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0071,0.0207,9.24,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0207,-0.0041,9.05,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0041,-0.0142,9.09,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0142,-0.005,9.22,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.005,0.001,9.27,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.001,0.0164,9.26,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0164,-0.0794,9.11,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0794,-0.0094,9.89,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0094,-0.0139,9.99,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0139,-0.0028,10.13,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0028,0.0093,10.15,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0093,0.0009,10.06,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0009,-0.0065,10.05,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,-0.0065,0.0285,10.12,4.13,2.17,0.97,35.2839,1.3,2.76,5.64
000672,0.0285,0.0243,9.84,4.13,2.17,0.2,6.8995,0.27,2.96,1.02
000672,0.0243,-0.0228,9.6,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,-0.0228,-0.0057,9.83,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,-0.0057,0.0404,9.88,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,0.0404,-0.0469,9.5,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,-0.0469,-0.0558,9.97,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,-0.0558,0.0144,10.56,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,0.0144,0.0054,10.41,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,0.0054,-0.0151,10.35,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,-0.0151,-0.0243,10.51,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,-0.0243,0.0026,10.77,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,0.0026,-0.0287,10.74,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,-0.0287,-0.01,11.06,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,-0.01,0.0127,11.17,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,0.0127,-0.0076,11.03,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,-0.0076,-0.0318,11.12,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,-0.0318,0.0082,11.48,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,0.0082,-0.0033,11.39,4.13,2.17,0.56,24.0919,0.73,2.32,3.61
000672,-0.0033,-0.0145,20.13,4.26,2.76,0.56,24.0919,0.73,2.32,3.61
000672,-0.0145,0.0635,20.42,4.26,2.76,0.56,24.0919,0.73,2.32,3.61
000672,0.0635,-0.0218,19.2,4.26,2.76,0.56,24.0919,0.73,2.32,3.61
000063,0.0067,-0.039,39.31,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,-0.039,0.0541,40.91,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,0.0541,0.0421,38.81,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,0.0421,-0.0251,37.24,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,-0.0251,0.0031,38.2,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,0.0031,0.0678,38.08,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,0.0678,-0.059,35.67,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,-0.059,-0.091,37.9,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,-0.091,-0.1,41.69,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,-0.1,-0.0123,46.33,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,-0.0123,-0.0202,46.9,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,-0.0202,-0.031,47.87,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,-0.031,0.0618,49.4,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,0.0618,0.0029,46.53,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,0.0029,-0.0202,46.39,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,-0.0202,0.0107,47.35,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,0.0107,-0.0298,46.85,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,-0.0298,-0.0304,48.29,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,-0.0304,0.092,49.8,5.19,1.75,0.98,14.8665,1.53,6.57,16.66
000063,0.092,-0.0287,45.61,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,-0.0287,0.0104,46.96,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,0.0104,-0.0755,46.47,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,-0.0755,0.0998,50.27,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,0.0998,0.1001,45.71,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,0.1001,0.0215,41.55,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,0.0215,0.0208,40.67,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,0.0208,0.0034,39.84,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,0.0034,0.0095,39.71,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,0.0095,0.0925,39.33,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,0.0925,-0.006,36,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,-0.006,-0.0107,36.22,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,-0.0107,0.0032,36.61,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,0.0032,-0.0027,36.5,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,-0.0027,0.0306,36.6,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,0.0306,-0.0074,35.51,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,-0.0074,0.0267,35.77,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,0.0267,-0.0044,34.84,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,-0.0044,0.0685,35,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,0.0685,-0.0832,32.76,5.19,1.75,0.98,14.8665,1.53,6.57,16.67
000063,-0.0832,-0.0364,35.73,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,-0.0364,0.0528,33.38,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,0.0528,-0.0362,31.71,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,-0.0362,0.0314,32.9,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,0.0314,0.0382,31.9,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,0.0382,0.0133,30.72,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,0.0133,0.0057,30.32,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,0.0057,-0.0329,30.15,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,-0.0329,0.0161,31.17,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,0.0161,0.0092,30.68,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,0.0092,0.0367,30.4,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,0.0367,-0.0243,29.33,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,-0.0243,-0.0027,30.06,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,-0.0027,0.0041,30.14,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,0.0041,0.031,30.02,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,0.031,0.0017,29.11,5.19,1.75,0.98,14.8665,1.69,6.57,18.5
000063,0.0017,0.0303,34.06,4.86,1.58,0.98,14.8665,1.69,6.57,18.5
000063,0.0303,0.0211,33.06,4.86,1.58,0.98,14.8665,1.69,6.57,18.5
000063,0.0211,-0.0077,32.37,4.86,1.58,0.98,14.8665,1.69,6.57,18.5
000063,-0.0077,0.0044,32.63,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,0.0044,0.019,32.48,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,0.019,0.0267,31.87,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,0.0267,-0.0333,31.05,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,-0.0333,-0.0325,32.12,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,-0.0325,0.007,33.19,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,0.007,0.0196,32.96,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,0.0196,0.0012,32.33,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,0.0012,0.0105,32.29,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,0.0105,0.0107,31.95,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,0.0107,0.0314,31.61,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,0.0314,-0.0072,30.65,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,-0.0072,0.0152,30.87,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,0.0152,-0.0097,30.41,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,-0.0097,-0.0013,30.71,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,-0.0013,0.0247,30.75,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,0.0247,0.0166,30.01,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,0.0166,0.0033,29.52,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,0.0033,-0.0046,29.42,4.86,1.58,0.98,14.8665,1.69,6.57,18.51
000063,-0.0046,0.002,29.47,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,0.002,0.0062,29.41,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,0.0062,0.002,29.23,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,0.002,-0.0003,29.17,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,-0.0003,-0.0094,29.18,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,-0.0094,-0.0125,29.46,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,-0.0125,-0.0086,29.83,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,-0.0086,-0.0166,30.09,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,-0.0166,0.0169,30.6,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,0.0169,0.0006,30.09,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,0.0006,-0.0436,30.07,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,-0.0436,0.0064,31.45,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,0.0064,0.0022,31.24,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,0.0022,0.0037,31.18,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,0.0037,-0.0146,31.06,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,-0.0146,-0.0144,31.52,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,-0.0144,0.0033,31.98,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,0.0033,-0.0298,31.88,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,-0.0298,-0.007,32.86,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,-0.007,0.0141,33.09,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,0.0141,0.018,32.63,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,0.018,0.0051,32.05,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,0.0051,-0.0151,31.89,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,-0.0151,0.003,32.38,4.86,1.58,0.98,14.8665,1.7,6.57,18.56
000063,0.003,0.0087,32.28,4.86,1.58,0.35,5.9979,0.68,5.85,12.89
000063,0.0087,0.0357,32,4.86,1.58,0.35,5.9979,0.68,5.85,12.89
000063,0.0357,-0.0037,30.9,4.86,1.58,0.35,5.9979,0.68,5.85,12.89
000063,-0.0037,0.005,31.01,4.86,1.58,0.35,5.9979,0.68,5.85,12.89
000063,0.005,0.0056,30.86,4.86,1.58,0.35,5.9979,0.68,5.85,12.89
000063,0.0056,-0.0169,30.69,4.86,1.58,0.35,5.9979,0.68,5.85,12.89
